Menu_ID,Restaurant_ID,Food_category,Item_name,Price,Currency,Calories,Protein,Fat,Carbohydrates,Sugar,Sodium,Vegetarian,Vegan,Gluten_free
MENRES000018_6,RES000018,Starter,Starter Item 6,44.45,GBP,872,50.9,70.5,28.5,67.4,1692.7,False,False,True
MENRES000018_7,RES000018,Starter,Starter Item 7,76.22,GBP,1221,92.7,0.4,106.0,84.2,1912.1,True,True,True
MENRES000018_8,RES000018,Main,Main Item 8,43.51,GBP,212,97.9,77.3,146.4,21.9,466.9,True,False,True
MENRES000018_9,RES000018,Starter,Starter Item 9,44.33,GBP,225,73.1,31.6,63.5,65.5,56.5,False,False,False
MENRES000018_10,RES000018,Starter,Starter Item 10,63.32,GBP,639,0.9,77.0,98.9,89.1,1527.6,False,False,False
MENRES000018_11,RES000018,Main,Main Item 11,11.75,GBP,891,18.6,72.0,46.3,43.7,756.4,False,False,True
MENRES000018_12,RES000018,Starter,Starter Item 12,40.35,GBP,482,30.3,75.3,75.1,76.1,1167.9,True,False,True
MENRES000018_13,RES000018,Dessert,Dessert Item 13,61.69,GBP,1287,87.3,79.5,77.9,0.8,488.5,False,False,False
MENRES000018_14,RES000018,Dessert,Dessert Item 14,64.17,GBP,624,84.4,11.6,145.8,48.6,1526.3,True,True,True
MENRES000018_15,RES000018,Starter,Starter Item 15,16.39,GBP,948,39.6,58.0,23.1,69.8,1483.9,False,False,True
MENRES000018_16,RES000018,Beverage,Beverage Item 16,65.49,GBP,219,90.1,18.3,118.0,13.3,422.5,True,True,True
MENRES000018_17,RES000018,Starter,Starter Item 17,15.11,GBP,515,13.0,9.2,28.8,77.1,1554.4,False,False,False
MENRES000018_18,RES000018,Starter,Starter Item 18,41.05,GBP,391,13.5,34.4,17.7,19.1,1733.9,True,False,False
MENRES000019_0,RES000019,Dessert,Dessert Item 0,22.56,BRL,1064,98.5,5.5,67.0,42.9,986.8,False,False,True
MENRES000019_1,RES000019,Dessert,Dessert Item 1,32.06,BRL,1471,38.9,51.7,39.1,88.5,1260.4,False,False,True
MENRES000019_2,RES000019,Main,Main Item 2,32.05,BRL,1124,0.7,8.3,13.1,13.5,1545.4,False,False,True
MENRES000019_3,RES000019,Main,Main Item 3,20.38,BRL,1120,71.3,74.3,15.9,41.2,1714.3,True,True,False
MENRES000019_4,RES000019,Dessert,Dessert Item 4,30.43,BRL,1392,33.8,96.4,19.7,40.5,1798.4,False,False,False
MENRES000019_5,RES000019,Starter,Starter Item 5,16.31,BRL,184,17.9,68.7,123.7,12.2,1428.2,False,False,True
MENRES000019_6,RES000019,Main,Main Item 6,23.82,BRL,517,2.8,65.0,14.4,55.6,1864.0,False,False,False
MENRES000019_7,RES000019,Starter,Starter Item 7,16.53,BRL,858,5.7,92.7,20.0,43.8,579.6,True,False,False
MENRES000019_8,RES000019,Dessert,Dessert Item 8,20.47,BRL,859,28.8,17.6,69.2,25.2,1970.4,False,False,False
MENRES000019_9,RES000019,Beverage,Beverage Item 9,19.46,BRL,258,73.6,56.2,134.6,92.8,1464.6,True,False,False
MENRES000019_10,RES000019,Starter,Starter Item 10,8.84,BRL,1259,82.0,64.5,77.2,66.3,1881.6,True,True,False
MENRES000019_11,RES000019,Main,Main Item 11,28.18,BRL,337,25.1,55.6,21.5,68.7,964.3,False,False,True
MENRES000019_12,RES000019,Dessert,Dessert Item 12,26.5,BRL,134,96.8,26.7,36.7,64.0,138.8,True,True,True
MENRES000019_13,RES000019,Beverage,Beverage Item 13,32.53,BRL,209,53.5,78.9,104.8,4.3,311.6,False,False,True
MENRES000019_14,RES000019,Starter,Starter Item 14,21.77,BRL,175,13.9,23.9,103.8,68.5,626.9,True,False,True
MENRES000019_15,RES000019,Dessert,Dessert Item 15,12.51,BRL,708,17.7,6.7,147.9,26.3,1051.4,True,False,True
MENRES000019_16,RES000019,Main,Main Item 16,35.36,BRL,1481,51.2,10.4,89.0,84.5,1266.0,True,True,False
MENRES000020_0,RES000020,Beverage,Beverage Item 0,34.53,BRL,1211,82.9,42.4,110.7,35.7,1881.4,True,False,False
MENRES000020_1,RES000020,Starter,Starter Item 1,36.44,BRL,793,92.4,77.2,64.0,35.6,1281.5,True,True,False
MENRES000020_2,RES000020,Main,Main Item 2,21.15,BRL,820,34.7,51.7,60.6,99.7,925.6,True,True,True
MENRES000020_3,RES000020,Starter,Starter Item 3,35.53,BRL,662,47.3,21.1,81.6,39.8,1359.3,False,False,True
MENRES000020_4,RES000020,Starter,Starter Item 4,8.89,BRL,628,82.3,91.6,63.6,91.8,1056.2,True,True,True
MENRES000020_5,RES000020,Starter,Starter Item 5,8.9,BRL,1425,53.2,65.5,15.9,65.5,105.2,False,False,False
MENRES000021_0,RES000021,Beverage,Beverage Item 0,158.91,GBP,368,21.2,20.1,3.4,24.6,922.8,False,False,False
MENRES000021_1,RES000021,Main,Main Item 1,65.3,GBP,1365,0.1,84.1,84.9,19.6,383.6,True,True,False
MENRES000021_2,RES000021,Starter,Starter Item 2,45.9,GBP,475,98.1,58.4,108.7,45.3,1094.6,False,False,False
MENRES000021_3,RES000021,Main,Main Item 3,85.67,GBP,1331,60.4,49.5,25.4,26.4,43.9,False,False,True
MENRES000021_4,RES000021,Starter,Starter Item 4,108.11,GBP,1082,20.5,42.1,31.6,79.6,225.8,True,True,True
MENRES000021_5,RES000021,Beverage,Beverage Item 5,149.71,GBP,251,96.7,11.2,41.0,35.2,839.5,False,False,False
MENRES000021_6,RES000021,Main,Main Item 6,131.47,GBP,1241,37.0,69.8,49.6,97.0,209.0,False,False,True
MENRES000021_7,RES000021,Beverage,Beverage Item 7,31.61,GBP,1331,63.5,46.8,41.5,61.9,48.5,True,False,True
MENRES000021_8,RES000021,Main,Main Item 8,106.13,GBP,909,62.6,64.4,95.0,83.7,1879.0,False,False,True
MENRES000021_9,RES000021,Main,Main Item 9,109.8,GBP,1244,32.4,44.7,88.6,21.5,580.1,True,False,False
MENRES000021_10,RES000021,Dessert,Dessert Item 10,140.21,GBP,1218,43.4,25.2,142.7,19.6,1206.3,False,False,True
MENRES000021_11,RES000021,Main,Main Item 11,121.31,GBP,1305,48.9,6.2,89.4,35.9,96.7,False,False,True
MENRES000021_12,RES000021,Dessert,Dessert Item 12,44.37,GBP,581,18.2,88.8,97.6,2.1,1086.7,True,True,True
MENRES000021_13,RES000021,Starter,Starter Item 13,116.75,GBP,1441,96.6,52.4,129.3,49.0,1676.1,True,True,False
MENRES000021_14,RES000021,Main,Main Item 14,48.19,GBP,484,61.3,79.5,127.6,54.5,1938.0,True,True,True
MENRES000021_15,RES000021,Dessert,Dessert Item 15,41.49,GBP,792,85.2,1.0,125.6,28.3,1602.3,False,False,False
MENRES000021_16,RES000021,Dessert,Dessert Item 16,45.01,GBP,896,32.6,73.4,147.7,26.1,447.8,False,False,True
MENRES000022_0,RES000022,Main,Main Item 0,134.83,JPY,587,41.2,61.9,58.1,14.6,1538.9,False,False,True
MENRES000022_1,RES000022,Beverage,Beverage Item 1,82.21,JPY,1135,23.1,83.6,60.9,42.7,1247.1,True,True,True
MENRES000022_2,RES000022,Beverage,Beverage Item 2,63.12,JPY,240,64.4,8.2,88.1,70.2,432.2,False,False,False
MENRES000022_3,RES000022,Dessert,Dessert Item 3,156.82,JPY,976,41.1,53.7,111.7,65.0,1464.4,False,False,False
MENRES000022_4,RES000022,Dessert,Dessert Item 4,65.53,JPY,140,58.7,2.1,74.8,58.8,1096.0,False,False,False
MENRES000022_5,RES000022,Beverage,Beverage Item 5,108.57,JPY,664,9.9,89.0,95.0,62.0,1622.9,True,False,False
MENRES000022_6,RES000022,Main,Main Item 6,91.55,JPY,1458,52.2,79.8,17.5,26.4,1806.0,False,False,False
MENRES000022_7,RES000022,Dessert,Dessert Item 7,129.92,JPY,1421,84.4,39.5,117.3,68.6,1245.1,False,False,False
MENRES000022_8,RES000022,Main,Main Item 8,134.5,JPY,415,39.5,34.3,110.5,26.3,673.3,True,False,True
MENRES000022_9,RES000022,Main,Main Item 9,66.32,JPY,987,92.9,98.8,4.4,57.7,1041.6,True,False,False
MENRES000022_10,RES000022,Main,Main Item 10,82.9,JPY,765,63.5,13.2,10.4,3.4,1252.7,False,False,False
MENRES000022_11,RES000022,Starter,Starter Item 11,106.83,JPY,1382,8.0,39.7,15.6,25.9,671.7,True,True,True
MENRES000022_12,RES000022,Beverage,Beverage Item 12,65.09,JPY,543,82.9,86.0,108.8,22.6,842.3,False,False,True
MENRES000022_13,RES000022,Beverage,Beverage Item 13,78.85,JPY,1139,92.2,32.8,79.4,43.5,293.5,True,True,True
MENRES000022_14,RES000022,Beverage,Beverage Item 14,140.42,JPY,627,20.8,72.5,61.7,61.0,1049.1,True,True,True
MENRES000022_15,RES000022,Main,Main Item 15,26.47,JPY,690,32.3,16.8,38.9,81.6,1184.8,False,False,False
MENRES000022_16,RES000022,Main,Main Item 16,22.21,JPY,187,27.3,92.4,122.3,80.3,317.0,True,True,True
MENRES000022_17,RES000022,Main,Main Item 17,39.51,JPY,1468,36.0,19.4,130.6,34.4,1775.8,True,False,True
MENRES000022_18,RES000022,Beverage,Beverage Item 18,118.6,JPY,263,90.1,6.2,106.2,57.9,488.8,True,False,True
MENRES000022_19,RES000022,Main,Main Item 19,102.22,JPY,345,66.2,39.9,142.3,12.2,892.3,True,False,False
MENRES000023_0,RES000023,Dessert,Dessert Item 0,22.2,INR,1356,37.5,27.0,73.0,47.9,1641.8,False,False,False
MENRES000023_1,RES000023,Main,Main Item 1,39.86,INR,1064,97.5,44.9,84.7,67.1,1495.4,True,False,True
MENRES000023_2,RES000023,Dessert,Dessert Item 2,7.02,INR,593,12.7,27.9,98.4,78.2,969.0,True,False,True
MENRES000023_3,RES000023,Beverage,Beverage Item 3,20.01,INR,193,11.3,88.2,0.3,96.3,1186.9,True,True,True
MENRES000023_4,RES000023,Beverage,Beverage Item 4,26.08,INR,1060,40.8,95.1,43.3,65.2,699.6,False,False,True
MENRES000023_5,RES000023,Beverage,Beverage Item 5,15.11,INR,634,52.2,72.2,131.3,90.1,756.2,True,True,False
MENRES000023_6,RES000023,Dessert,Dessert Item 6,24.98,INR,727,44.1,5.9,71.6,46.2,1409.3,False,False,True
MENRES000023_7,RES000023,Beverage,Beverage Item 7,20.85,INR,1491,71.7,68.2,37.0,99.5,268.0,True,False,False
MENRES000023_8,RES000023,Main,Main Item 8,36.62,INR,1353,53.4,31.8,132.7,73.2,1587.9,True,False,True
MENRES000023_9,RES000023,Dessert,Dessert Item 9,13.34,INR,1277,86.6,86.6,95.4,70.3,895.4,True,False,False
MENRES000023_10,RES000023,Starter,Starter Item 10,8.56,INR,1133,86.2,94.4,34.2,92.5,1761.7,True,True,True
MENRES000023_11,RES000023,Main,Main Item 11,9.05,INR,1010,76.2,34.5,92.0,92.7,375.1,False,False,True
MENRES000023_12,RES000023,Beverage,Beverage Item 12,20.26,INR,1352,84.3,33.0,113.6,94.7,1127.5,False,False,True
MENRES000023_13,RES000023,Main,Main Item 13,17.21,INR,574,71.6,15.7,32.1,22.4,1645.7,False,False,False
MENRES000023_14,RES000023,Beverage,Beverage Item 14,38.73,INR,1360,31.0,13.9,8.1,38.8,1429.7,False,False,False
MENRES000023_15,RES000023,Beverage,Beverage Item 15,11.28,INR,168,58.0,32.8,135.8,61.5,1338.2,False,False,True
MENRES000023_16,RES000023,Starter,Starter Item 16,28.52,INR,838,98.6,36.3,17.9,44.0,1406.5,True,False,False
MENRES000023_17,RES000023,Beverage,Beverage Item 17,20.48,INR,1270,41.9,48.4,148.7,42.6,1100.2,False,False,False
MENRES000024_0,RES000024,Beverage,Beverage Item 0,45.33,INR,970,50.8,21.0,125.1,37.3,718.3,False,False,False
MENRES000024_1,RES000024,Beverage,Beverage Item 1,59.89,INR,1363,61.1,94.1,42.3,28.6,785.5,True,True,True
MENRES000024_2,RES000024,Main,Main Item 2,39.41,INR,651,83.5,34.4,20.1,35.8,92.0,True,True,False
MENRES000024_3,RES000024,Main,Main Item 3,45.86,INR,1345,46.7,54.3,38.8,90.6,110.7,False,False,False
MENRES000024_4,RES000024,Main,Main Item 4,22.11,INR,1008,6.4,86.8,49.5,72.2,527.4,False,False,False
MENRES000024_5,RES000024,Starter,Starter Item 5,40.23,INR,1367,82.2,49.8,129.8,74.6,496.6,False,False,True
MENRES000024_6,RES000024,Main,Main Item 6,17.01,INR,248,78.8,12.6,149.6,80.8,1777.2,True,True,True
MENRES000024_7,RES000024,Starter,Starter Item 7,11.79,INR,465,39.3,19.5,142.6,56.1,1873.6,False,False,False
MENRES000024_8,RES000024,Dessert,Dessert Item 8,26.5,INR,985,62.5,32.8,38.5,31.9,951.5,True,True,True
MENRES000024_9,RES000024,Main,Main Item 9,78.33,INR,292,54.9,67.2,8.2,68.6,1579.5,True,False,False
MENRES000024_10,RES000024,Beverage,Beverage Item 10,27.88,INR,971,70.9,69.7,101.8,46.7,1896.4,True,False,False
MENRES000024_11,RES000024,Starter,Starter Item 11,12.88,INR,615,83.4,20.2,136.7,34.6,1493.5,False,False,True
MENRES000024_12,RES000024,Main,Main Item 12,15.75,INR,867,16.7,89.2,85.5,23.8,1258.4,True,True,False
MENRES000024_13,RES000024,Main,Main Item 13,63.37,INR,1313,74.1,82.3,103.8,77.2,434.8,False,False,True
MENRES000025_0,RES000025,Beverage,Beverage Item 0,29.06,JPY,327,59.0,80.3,92.9,89.4,1355.5,True,False,False
MENRES000025_1,RES000025,Starter,Starter Item 1,40.65,JPY,663,70.9,63.8,135.1,73.9,876.0,False,False,False
MENRES000025_2,RES000025,Dessert,Dessert Item 2,28.05,JPY,897,87.5,7.8,51.3,34.8,215.7,True,True,True
MENRES000025_3,RES000025,Dessert,Dessert Item 3,14.9,JPY,1088,67.0,6.4,114.7,81.5,56.9,False,False,False
MENRES000025_4,RES000025,Dessert,Dessert Item 4,46.71,JPY,802,65.2,47.6,106.4,5.3,1461.8,False,False,True
MENRES000025_5,RES000025,Starter,Starter Item 5,35.89,JPY,1167,85.9,17.6,16.2,24.9,1672.6,False,False,False
MENRES000026_0,RES000026,Main,Main Item 0,62.49,USD,939,52.2,46.9,74.2,26.4,114.2,False,False,False
MENRES000026_1,RES000026,Main,Main Item 1,95.36,USD,129,1.2,2.3,145.7,31.6,604.5,True,True,True
MENRES000026_2,RES000026,Main,Main Item 2,22.01,USD,759,16.7,5.1,70.8,60.5,1811.9,False,False,True
MENRES000026_3,RES000026,Beverage,Beverage Item 3,56.47,USD,534,12.2,20.6,142.4,25.1,1838.3,False,False,True
MENRES000026_4,RES000026,Dessert,Dessert Item 4,55.28,USD,217,39.1,5.5,39.3,70.7,864.1,True,True,False
MENRES000027_0,RES000027,Starter,Starter Item 0,51.27,USD,482,86.6,50.6,102.5,9.3,1451.8,True,True,False
MENRES000027_1,RES000027,Beverage,Beverage Item 1,70.58,USD,569,92.4,81.6,77.2,17.2,1577.2,True,False,False
MENRES000027_2,RES000027,Dessert,Dessert Item 2,61.65,USD,1368,2.5,26.6,132.7,46.9,1330.2,False,False,True
MENRES000027_3,RES000027,Beverage,Beverage Item 3,41.11,USD,494,49.8,39.7,60.5,27.9,903.0,False,False,False
MENRES000027_4,RES000027,Starter,Starter Item 4,10.51,USD,361,71.3,74.3,131.1,68.6,686.9,False,False,False
MENRES000027_5,RES000027,Beverage,Beverage Item 5,58.09,USD,949,76.1,93.0,72.4,88.4,749.4,False,False,True
MENRES000027_6,RES000027,Starter,Starter Item 6,76.74,USD,1207,28.8,56.4,76.6,11.4,546.9,False,False,False
MENRES000027_7,RES000027,Dessert,Dessert Item 7,41.84,USD,1243,85.3,47.3,127.1,25.8,174.0,True,False,False
MENRES000027_8,RES000027,Starter,Starter Item 8,11.35,USD,681,63.1,94.5,146.5,95.5,1379.0,False,False,True
MENRES000027_9,RES000027,Main,Main Item 9,36.71,USD,258,88.1,45.6,123.5,62.5,276.4,True,True,False
MENRES000027_10,RES000027,Starter,Starter Item 10,63.74,USD,909,42.5,21.8,17.3,13.1,518.9,True,True,True
MENRES000027_11,RES000027,Starter,Starter Item 11,64.77,USD,729,47.9,19.2,56.8,9.6,278.9,False,False,True
MENRES000027_12,RES000027,Starter,Starter Item 12,77.23,USD,563,40.7,54.2,76.5,48.4,251.5,False,False,True
MENRES000027_13,RES000027,Starter,Starter Item 13,72.19,USD,302,95.9,10.3,139.1,18.1,372.5,True,False,True
MENRES000027_14,RES000027,Beverage,Beverage Item 14,23.85,USD,1359,92.5,21.6,79.9,95.7,1890.4,True,True,False
MENRES000027_15,RES000027,Main,Main Item 15,46.03,USD,1359,34.8,27.9,79.2,11.0,1215.3,True,True,False
MENRES000027_16,RES000027,Dessert,Dessert Item 16,31.99,USD,1085,41.4,15.5,45.6,61.1,1895.4,True,True,True
MENRES000028_0,RES000028,Starter,Starter Item 0,32.11,GBP,397,14.4,84.5,34.2,38.4,162.3,True,True,True
MENRES000028_1,RES000028,Main,Main Item 1,69.02,GBP,1193,31.2,50.5,80.6,34.0,466.3,True,False,True
MENRES000028_2,RES000028,Starter,Starter Item 2,55.27,GBP,1411,2.0,77.5,123.6,52.7,1483.5,True,False,False
MENRES000028_3,RES000028,Main,Main Item 3,51.63,GBP,800,81.4,47.7,102.1,55.2,696.4,False,False,False
MENRES000028_4,RES000028,Beverage,Beverage Item 4,107.38,GBP,1189,13.9,35.8,88.7,33.6,1381.5,False,False,False
MENRES000028_5,RES000028,Dessert,Dessert Item 5,47.63,GBP,614,15.6,14.3,48.3,67.7,1246.1,True,True,True
MENRES000028_6,RES000028,Main,Main Item 6,39.1,GBP,885,27.3,66.4,133.5,68.8,517.2,True,True,False
MENRES000028_7,RES000028,Starter,Starter Item 7,21.87,GBP,759,97.3,25.1,33.7,65.5,1189.4,False,False,True
MENRES000028_8,RES000028,Starter,Starter Item 8,94.78,GBP,805,49.8,9.7,90.3,50.5,1410.5,True,True,False
MENRES000028_9,RES000028,Dessert,Dessert Item 9,93.81,GBP,302,49.6,2.7,52.2,77.8,244.9,True,False,False
MENRES000028_10,RES000028,Dessert,Dessert Item 10,53.14,GBP,571,4.2,15.7,74.0,19.8,1877.7,True,False,False
MENRES000028_11,RES000028,Beverage,Beverage Item 11,88.99,GBP,677,28.7,82.9,7.4,71.1,124.2,False,False,True
MENRES000029_0,RES000029,Dessert,Dessert Item 0,68.03,JPY,1107,55.0,88.8,34.2,69.6,1020.8,True,False,True
MENRES000029_1,RES000029,Dessert,Dessert Item 1,93.87,JPY,384,62.3,61.9,126.5,4.3,387.2,True,True,False
MENRES000029_2,RES000029,Main,Main Item 2,112.94,JPY,141,46.7,38.2,9.9,56.2,272.8,True,True,True
MENRES000029_3,RES000029,Starter,Starter Item 3,108.39,JPY,309,34.1,15.8,0.2,7.8,1684.2,False,False,False
MENRES000029_4,RES000029,Dessert,Dessert Item 4,33.43,JPY,404,3.0,13.6,107.1,85.0,569.6,False,False,False
MENRES000029_5,RES000029,Starter,Starter Item 5,18.55,JPY,533,57.7,7.8,72.2,97.9,651.1,False,False,True
MENRES000029_6,RES000029,Dessert,Dessert Item 6,40.22,JPY,1219,27.3,1.5,64.8,79.5,469.2,True,True,True
MENRES000029_7,RES000029,Dessert,Dessert Item 7,94.15,JPY,727,15.2,54.5,144.4,80.1,1236.7,False,False,False
MENRES000030_0,RES000030,Beverage,Beverage Item 0,44.6,INR,1384,37.4,95.6,79.9,62.8,821.2,True,False,False
MENRES000030_1,RES000030,Main,Main Item 1,20.41,INR,613,68.7,44.0,39.0,33.2,1541.9,False,False,False
MENRES000030_2,RES000030,Dessert,Dessert Item 2,29.43,INR,1089,89.7,54.2,0.4,13.4,617.6,False,False,True
MENRES000030_3,RES000030,Beverage,Beverage Item 3,60.4,INR,710,41.9,44.7,130.7,6.3,140.9,True,False,True
MENRES000030_4,RES000030,Starter,Starter Item 4,27.99,INR,997,18.9,84.1,145.3,78.0,233.0,False,False,True
MENRES000030_5,RES000030,Beverage,Beverage Item 5,29.0,INR,1261,90.5,97.2,113.1,24.3,402.2,True,False,True
MENRES000030_6,RES000030,Beverage,Beverage Item 6,67.09,INR,1385,92.1,26.8,119.1,37.8,1110.2,False,False,True
MENRES000030_7,RES000030,Main,Main Item 7,16.84,INR,496,30.1,74.9,103.4,18.2,1670.4,True,True,True
MENRES000030_8,RES000030,Beverage,Beverage Item 8,65.79,INR,1273,12.2,53.3,136.5,27.9,1808.4,True,False,False
MENRES000030_9,RES000030,Starter,Starter Item 9,12.8,INR,1176,77.3,53.2,86.6,4.7,1200.8,False,False,True
MENRES000030_10,RES000030,Starter,Starter Item 10,71.23,INR,217,84.4,57.5,94.0,67.0,1176.7,True,True,False
MENRES000030_11,RES000030,Dessert,Dessert Item 11,22.62,INR,112,22.0,64.9,131.3,69.6,1677.9,False,False,False
MENRES000030_12,RES000030,Starter,Starter Item 12,77.21,INR,928,39.6,42.8,24.1,97.9,1672.8,False,False,False
MENRES000030_13,RES000030,Main,Main Item 13,55.38,INR,873,10.3,79.1,140.1,84.4,951.8,False,False,True
MENRES000030_14,RES000030,Main,Main Item 14,42.04,INR,780,73.8,11.7,91.3,67.4,1615.1,True,True,False
MENRES000030_15,RES000030,Dessert,Dessert Item 15,10.05,INR,680,73.8,2.0,30.1,87.4,360.6,False,False,True
MENRES000030_16,RES000030,Starter,Starter Item 16,20.11,INR,113,18.3,27.9,6.6,80.1,1513.0,False,False,True
MENRES000031_0,RES000031,Starter,Starter Item 0,27.16,INR,788,62.4,76.7,111.1,96.2,1127.2,False,False,False
MENRES000031_1,RES000031,Dessert,Dessert Item 1,25.05,INR,515,53.1,59.8,136.2,67.5,1977.2,False,False,False
MENRES000031_2,RES000031,Main,Main Item 2,66.7,INR,375,84.5,13.6,14.2,4.5,829.2,False,False,True
MENRES000031_3,RES000031,Beverage,Beverage Item 3,19.67,INR,585,96.4,75.1,26.7,6.5,1316.8,True,True,True
MENRES000031_4,RES000031,Beverage,Beverage Item 4,35.53,INR,1402,43.3,39.7,108.2,44.0,876.3,True,False,False
MENRES000031_5,RES000031,Beverage,Beverage Item 5,15.22,INR,1493,31.2,32.2,39.9,46.1,1965.4,False,False,False
MENRES000031_6,RES000031,Main,Main Item 6,52.75,INR,1447,32.3,29.4,126.5,57.5,1059.4,True,True,False
MENRES000031_7,RES000031,Dessert,Dessert Item 7,67.79,INR,1069,22.7,2.1,143.6,72.2,1799.8,True,True,True
MENRES000031_8,RES000031,Main,Main Item 8,71.75,INR,1224,86.9,98.8,40.4,73.0,1283.4,True,True,False
MENRES000031_9,RES000031,Beverage,Beverage Item 9,21.83,INR,148,8.6,5.8,119.4,47.3,805.2,False,False,True
MENRES000031_10,RES000031,Main,Main Item 10,35.19,INR,526,69.2,80.2,45.0,75.7,860.0,False,False,True
MENRES000032_0,RES000032,Beverage,Beverage Item 0,73.26,JPY,1162,77.9,19.0,128.7,7.9,1823.4,False,False,False
MENRES000032_1,RES000032,Starter,Starter Item 1,47.24,JPY,252,45.9,66.3,9.2,10.8,972.8,False,False,True
MENRES000032_2,RES000032,Starter,Starter Item 2,88.01,JPY,1137,5.5,18.8,132.8,79.1,276.6,False,False,False
MENRES000032_3,RES000032,Main,Main Item 3,117.39,JPY,140,48.8,19.8,119.5,26.5,570.6,False,False,True
MENRES000032_4,RES000032,Main,Main Item 4,71.77,JPY,1145,10.8,24.5,94.8,56.6,793.6,False,False,False
MENRES000032_5,RES000032,Main,Main Item 5,88.62,JPY,219,53.6,13.1,142.1,69.3,1423.3,False,False,True
MENRES000032_6,RES000032,Main,Main Item 6,30.68,JPY,699,55.4,18.1,90.4,47.7,1687.5,False,False,False
MENRES000032_7,RES000032,Beverage,Beverage Item 7,50.56,JPY,595,48.3,23.1,108.2,95.2,413.9,True,True,True
MENRES000032_8,RES000032,Dessert,Dessert Item 8,100.4,JPY,1485,36.8,12.8,78.9,2.3,1625.0,False,False,True
MENRES000032_9,RES000032,Beverage,Beverage Item 9,22.32,JPY,722,72.7,80.8,64.2,88.7,436.3,False,False,True
MENRES000032_10,RES000032,Starter,Starter Item 10,101.24,JPY,1207,73.9,31.4,96.8,96.0,157.5,True,False,False
MENRES000032_11,RES000032,Main,Main Item 11,89.08,JPY,692,18.3,30.1,24.1,99.3,83.2,False,False,True
MENRES000033_0,RES000033,Main,Main Item 0,58.9,BRL,1436,89.9,67.4,109.3,39.7,1433.6,False,False,True
MENRES000033_1,RES000033,Main,Main Item 1,65.56,BRL,254,35.6,77.9,16.6,4.5,441.5,True,False,True
MENRES000033_2,RES000033,Main,Main Item 2,62.3,BRL,500,73.0,41.7,66.7,41.2,1255.6,True,False,True
MENRES000033_3,RES000033,Starter,Starter Item 3,68.89,BRL,594,19.5,79.8,17.5,38.5,480.7,True,False,True
MENRES000033_4,RES000033,Main,Main Item 4,52.36,BRL,839,5.4,79.3,126.2,44.9,1271.9,False,False,False
MENRES000033_5,RES000033,Main,Main Item 5,19.02,BRL,367,45.4,54.1,117.3,64.8,1544.1,False,False,False
MENRES000033_6,RES000033,Beverage,Beverage Item 6,70.51,BRL,357,39.0,56.6,73.7,44.1,1380.8,False,False,True
MENRES000033_7,RES000033,Beverage,Beverage Item 7,41.49,BRL,1470,62.7,8.7,111.6,0.8,1543.4,True,True,True
MENRES000033_8,RES000033,Starter,Starter Item 8,38.13,BRL,145,47.6,18.3,74.2,75.0,139.8,True,True,True
MENRES000033_9,RES000033,Starter,Starter Item 9,58.68,BRL,727,40.1,9.4,75.3,80.2,1598.4,True,True,True
MENRES000033_10,RES000033,Beverage,Beverage Item 10,29.0,BRL,428,39.5,41.2,49.8,6.6,1281.5,False,False,True
MENRES000033_11,RES000033,Dessert,Dessert Item 11,28.49,BRL,1325,9.1,69.2,22.0,79.1,492.7,False,False,False
